"","x"
"importance",202
"appropriate",202
"square",202
"communist",202
"missing",202
"percentage",202
"smaller",202
"presidents",202
"partly",202
"range",202
"profit",202
"district",202
"grow",202
"painting",202
"ancient",202
"base",201
"seeking",201
"factor",201
"j",201
"allies",201
"falling",201
"n",201
"consensus",201
"round",201
"26",201
"council",201
"studio",200
"necessarily",200
"bed",200
"bid",200
"viewers",200
"hearings",200
"bruce",200
"text",200
"rejected",199
"lesson",199
"established",199
"dogs",199
"i.e",199
"ordered",199
"elite",199
"region",199
"causes",198
"expression",198
"developed",198
"unfortunately",198
"positions",198
"chemical",198
"individuals",198
"pull",198
"democrat",198
"quarter",198
"ford",198
"lott",198
"confidence",198
"collapse",198
"mothers",198
"merger",198
"accepted",198
"universal",198
"privacy",198
"frequently",197
"discrimination",197
"man's",197
"extreme",197
"gold",197
"fourth",197
"corruption",197
"struck",196
"knowing",196
"apparent",196
"belief",196
"commerce",196
"faces",196
"stupid",196
"catch",196
"fit",196
"falls",196
"progress",196
"re",196
"cohen",196
"teachers",196
"irs",196
"foundation",195
"500",195
"arguing",195
"prosecutors",195
"90s",195
"russia's",195
"responses",195
"coffee",195
"violent",194
"definition",194
"mrs",194
"miles",194
"claiming",194
"complicated",194
"existence",194
"queen",194
"mere",194
"approved",194
"racist",194
"october",194
"wolf",194
"african",194
"publicly",193
"passage",193
"christopher",193
"dozen",193
"interviews",193
"triumph",193
"football",193
"whites",193
"jerusalem",193
"iran",193
"contact",193
"participants",193
"moderate",192
"initial",192
"m",192
"narrative",192
"memoir",192
"guide",192
"romantic",192
"fish",192
"genuine",192
"models",192
"treat",191
"welcome",191
"respond",191
"responded",191
"howard",191
"right-wing",191
"depends",191
"bear",191
"improve",191
"determined",191
"rating",190
"adult",190
"owners",190
"suggesting",190
"strength",190
"doctor",190
"prepared",190
"threatened",190
"allen",190
"arts",190
"wedding",190
"judges",189
"passing",189
"barely",189
"crazy",189
"80",189
"goods",189
"crowd",189
"scott",189
"simon",189
"sat",188
"reasonable",188
"hence",188
"spring",188
"headlines",188
"houses",188
"degree",188
"reportedly",188
"sanctions",188
"mental",188
"singer",188
"match",188
"behalf",187
"capitalism",187
"chapter",187
"follows",187
"protest",187
"commitment",187
"pleasure",187
"condition",187
"alexander",187
"korea",187
"drawing",187
"mouth",187
"display",187
"hatch",187
"musical",187
"magic",187
"activities",186
"institutions",186
"princess",186
"afford",186
"blow",186
"error",186
"honest",186
"authors",186
"rarely",185
"ignored",185
"constitution",185
"exception",185
"irony",185
"regarding",185
"unions",185
"planned",185
"dow",185
"direction",185
"picked",185
"ben",185
"nomination",185
"pure",185
"politician",185
"basketball",185
"tape",185
"asia",185
"pair",185
"adults",184
"drink",184
"hired",184
"administration's",184
"gen",184
"clark",184
"racism",184
"fairly",184
"genius",184
"bringing",184
"intervention",184
"activity",184
"ignore",184
"score",183
"joseph",183
"regard",183
"highest",183
"contemporary",183
"moves",183
"joint",183
"gap",183
"assessment",183
"shooting",183
"accident",183
"italy",183
"breaking",182
"ending",182
"traffic",182
"bond",182
"residents",182
"focused",182
"demands",182
"eastern",182
"covers",182
"fails",182
"comic",182
"additional",181
"scores",181
"van",181
"technical",181
"loved",181
"thoughts",181
"promises",181
"chosen",181
"contest",181
"creating",181
"competitors",181
"cabinet",181
"roger",180
"joined",180
"express",180
"bar",180
"bet",180
"heavily",180
"historian",180
"august",180
"driven",180
"managers",180
"enemies",180
"boom",180
"attitude",180
"virginia",180
"continuing",180
"village",180
"convicted",180
"master",180
"soul",180
"concept",179
"apart",179
"industrial",179
"neighbors",179
"issued",179
"measures",179
"70",179
"wins",179
"manhattan",179
"advocates",179
"monetary",179
"january",178
"controversial",178
"frame",178
"eating",178
"gain",178
"spoke",178
"closed",178
"apartment",178
"filed",178
"expert",178
"suffering",178
"younger",178
"golden",178
"moments",178
"grew",178
"likes",178
"aides",178
"clean",178
"enter",178
"perjury",177
"grant",177
"fly",177
"mixed",177
"penalty",177
"compromise",177
"absolutely",177
"youth",177
"length",177
"letting",177
"hundred",177
"request",177
"predicted",177
"ross",177
"honor",177
"moscow",177
"institution",177
"ratings",176
"internal",176
"guard",176
"environmental",176
"1970s",176
"deny",176
"watergate",176
"cbs",176
"fault",176
"object",176
"turkey",176
"homes",176
"totally",176
"1988",176
"station",176
"savings",176
"denominator",176
"beer",175
"newly",175
"estate",175
"somewhere",175
"aggressive",175
"danger",175
"photos",175
"relief",175
"columbia",175
"harassment",175
"ultimate",175
"novels",175
"minor",175
"universe",175
"phenomenon",174
"contains",174
"scheme",174
"suits",174
"related",174
"cited",174
"reserve",174
"silence",174
"essential",174
"empty",174
"launch",174
"poet",174
"surprised",174
"gifts",174
"timor",174
"carolina",174
"pope",174
"sad",173
"ten",173
"serbian",173
"roberts",173
"arrest",173
"levels",173
"mad",173
"reduced",173
"innocent",173
"strongly",173
"ideological",173
"sought",173
"personality",173
"35",173
"theories",173
"animals",173
"helping",173
"hall",172
"convinced",172
"allegedly",172
"arthur",172
"vanity",172
"recall",172
"stephanopoulos",172
"partner",172
"offensive",172
"weisberg",172
"corner",172
"exercise",171
"extent",171
"cell",171
"basically",171
"smoke",171
"fortune",171
"inspired",171
"nazi",171
"earned",171
"boris",171
"jokes",171
"listen",171
"distance",170
"sale",170
"allowing",170
"urged",170
"l.a",170
"quit",170
"circumstances",170
"striking",170
"philosophy",170
"involving",170
"1960s",170
"relative",170
"escape",170
"concludes",170
"hey",170
"shift",170
"dying",170
"punishment",170
"album",170
"celebration",170
"afraid",169
"mom",169
"unable",169
"fears",169
"messages",169
"unemployment",169
"cynical",169
"nonetheless",169
"1990",169
"november",169
"cnn",169
"prosecutor",169
"daytime",169
"whenever",168
"describing",168
"poetry",168
"document",168
"refugees",168
"drawn",168
"terrorist",168
"confused",168
"comparison",168
"sophisticated",168
"owner",168
"adding",168
"experiment",168
"wind",168
"holiday",168
"genetic",168
"nobel",168
"stores",168
"apology",168
"resolution",167
"supposedly",167
"edge",167
"nato's",167
"somebody",167
"paper's",167
"privilege",167
"prose",167
"represent",167
"adopted",167
"forever",167
"brand",167
"treated",167
"matt",167
"summit",167
"band",167
"helms",167
"index",166
"tragedy",166
"survive",166
"grown",166
"arrested",166
"convention",166
"cnn's",166
"crucial",166
"pot",166
"sick",166
"planet",166
"mexico",166
"ice",166
"1,000",166
"mclaughlin",166
"tabloid",166
"apple",166
"fan",166
"operations",166
"cards",166
"wake",165
"expectations",165
"increases",165
"lunch",165
"mystery",165
"wonders",165
"commentary",165
"statements",165
"lists",165
"ron",165
"electronic",165
"regulations",165
"film's",165
"complain",165
"indonesia",165
"directed",165
"fame",164
"ted",164
"complaints",164
"suffered",164
"productivity",164
"enormous",164
"creation",164
"actress",164
"sleep",164
"proof",164
"sea",164
"maintain",163
"citing",163
"impression",163
"train",163
"explaining",163
"remained",163
"invented",163
"providing",163
"risks",163
"dad",163
"fifth",163
"francisco",163
"aide",163
"brooklyn",163
"criticized",163
"wages",163
"sight",163
"prominent",163
"restaurant",163
"spins",163
"presented",162
"description",162
"airlines",162
"amazing",162
"wave",162
"networks",162
"el",162
"plain",162
"horror",162
"purchase",162
"bosnia",162
"yugoslavia",162
"dispute",162
"songs",161
"fate",161
"rhetoric",161
"predicts",161
"talked",161
"talent",161
"plant",161
"chair",161
"demanding",161
"agrees",161
"contribution",161
"encourage",161
"feelings",161
"practices",161
"attacked",161
"core",161
"shape",161
"wto",161
"avenger",161
"rape",160
"1989",160
"confirmed",160
"hunt",160
"beach",160
"unfair",160
"flowers",160
"suspected",160
"bodies",160
"expansion",160
"remove",160
"researchers",160
"perspective",159
"shared",159
"brothers",159
"throw",159
"stance",159
"shots",159
"k",159
"jerry",159
"modest",159
"inevitable",159
"p",159
"monde",159
"skin",159
"raises",159
"achieve",159
"popularity",158
"tomorrow",158
"occasion",158
"sport",158
"referring",158
"represents",158
"conducted",158
"novak",158
"selection",158
"depression",158
"testing",158
"testify",158
"terrorism",158
"digital",157
"disagree",157
"launched",157
"chose",157
"items",157
"split",157
"combination",157
"cops",157
"kinsley",157
"indicate",157
"category",156
"discussed",156
"coast",156
"gains",156
"develop",156
"marks",156
"broad",156
"manner",156
"31",156
"alliance",156
"involvement",156
"exhibition",156
"soccer",156
"reich",156
"replied",155
"chat",155
"replace",155
"moon",155
"personally",155
"off-lead",155
"incident",155
"manager",155
"compare",155
"friendly",155
"owned",155
"resignation",155
"sweet",155
"animal",155
"censure",155
"valley",154
"armed",154
"dirty",154
"100,000",154
"city's",154
"assault",154
"meetings",154
"marijuana",154
"native",154
"comfortable",153
"delivered",153
"breakfast",153
"jane",153
"unusual",153
"moore",153
"determine",153
"initiative",153
"adultery",153
"debates",153
"carries",153
"hype",153
"helps",153
"crack",153
"monopoly",153
"repeatedly",153
"pulled",153
"establishment",153
"hughes",153
"integrity",153
"boring",153
"publisher",153
"blamed",152
"capitol",152
"atlantic",152
"father's",152
"flying",152
"organized",152
"introduced",152
"adviser",152
"arafat",152
"curious",152
"portrait",152
"amounts",152
"streets",152
"declined",152
"practical",152
"liked",152
"yours",152
"jonathan",152
"agencies",152
"jersey",152
"genre",152
"teacher",152
"murdoch",152
"realized",152
"shop",152
"teen",152
"naked",152
"disclosure",151
"replaced",151
"correspondent",151
"cocaine",151
"medicine",151
"garden",151
"absence",151
"choices",151
"prospect",151
"faster",151
"drudge",151
"storm",151
"awards",151
"distinction",151
"don",151
"shoes",151
"extraordinary",151
"active",151
"machines",151
"bright",150
"territory",150
"granted",150
"profiles",150
"destroy",150
"partisan",150
"valuable",150
"remarkable",150
"prince",150
"abandoned",150
"dole's",150
"enforcement",150
"outrage",150
"warns",150
"immigrants",150
"maslin",150
"method",149
"evolution",149
"rage",149
"reminds",149
"excuse",149
"anniversary",149
"finished",149
"employment",149
"warm",149
"stick",149
"barbara",149
"heat",149
"diplomatic",149
"patient",149
"fraud",149
"observes",149
"rival",149
"placed",149
"sets",149
"dismissed",149
"copies",149
"suffer",149
"accurate",149
"dna",149
"academy",148
"bunch",148
"equivalent",148
"supporting",148
"carter",148
"roosevelt",148
"deserves",148
"parliament",148
"tired",148
"entry",148
"repeated",148
"10,000",148
"bonds",148
"trent",148
"hat",148
"function",148
"cycle",148
"thereby",148
"bin",148
"multiple",148
"speaks",148
"engaged",148
"script",148
"intellectuals",147
"applied",147
"anybody",147
"legacy",147
"remark",147
"fantasy",147
"lawsuit",147
"discovery",147
"reagan's",147
"high-school",147
"regulation",147
"payments",147
"ideal",147
"investigate",147
"exposed",147
"targets",147
"birthday",147
"acts",147
"browser",147
"removed",147
"walking",146
"serb",146
"lawrence",146
"saving",146
"colors",146
"types",146
"psychological",146
"occasional",146
"premise",146
"proper",146
"defending",146
"subsidies",146
"palestinians",146
"benjamin",146
"recession",146
"indonesian",146
"r",145
"nose",145
"occasionally",145
"feminist",145
"warren",145
"party's",145
"replies",145
"neighborhood",145
"ill",145
"moreover",145
"abroad",145
"pointing",145
"thousand",145
"compelling",145
"terrorists",145
"pushing",145
"permanent",145
"anger",145
"steps",145
"shoot",145
"outcome",145
"refers",145
"anthony",145
"spiritual",144
"farm",144
"e.g",144
"objects",144
"anymore",144
"whereas",144
"statistics",144
"insisted",144
"deliver",144
"manufacturers",144
"window",144
"pays",144
"reveal",144
"lincoln",144
"industries",144
"begun",144
"dozens",144
"regime",144
"lay",143
"walter",143
"substance",143
"em",143
"zero",143
"burden",143
"kristol",143
"shields",143
"embassy",143
"occurred",143
"activists",143
"civilian",143
"span",143
"effectively",143
"eager",143
"panel",143
"handle",143
"hoping",143
"bus",143
"criminals",143
"reads",143
"surface",143
"photographs",143
"expense",143
"lord",142
"taxpayers",142
"starts",142
"specifically",142
"sector",142
"deals",142
"manners",142
"assets",142
"rome",142
"couples",142
"creative",142
"combat",142
"scholars",142
"refer",142
"fiscal",142
"corrupt",142
"inquiry",142
"architecture",142
"enjoyed",141
"silly",141
"breaks",141
"drinking",141
"prosperity",141
"destruction",141
"reforms",141
"quiet",141
"seats",141
"scale",141
"conviction",141
"mood",141
"busy",141
"donors",141
"chain",141
"linked",141
"yale",141
"advanced",141
"flat",141
"absurd",141
"developing",141
"enemy",141
"broadway",141
"empire",141
"decent",140
"revelation",140
"housing",140
"restrictions",140
"compete",140
"affect",140
"stood",140
"obsession",140
"faced",140
"widespread",140
"option",140
"so-called",140
"satellite",140
"seconds",140
"humans",140
"clothing",140
"krugman",140
"constantly",139
"stated",139
"sending",139
"newshour",139
"coup",139
"complained",139
"90",139
"deemed",139
"technological",139
"wise",139
"bag",139
"albanians",139
"observed",139
"enterprise",139
"babies",139
"cites",139
"suburban",139
"harm",139
"deputy",139
"duty",139
"judiciary",139
"taiwan",138
"serves",138
"wage",138
"structure",138
"worthy",138
"cartoon",138
"noble",138
"secrets",138
"teach",138
"islamic",138
"bombs",138
"beatty",138
"cup",138
"massacre",137
"anywhere",137
"complaint",137
"madeleine",137
"childhood",137
"myth",137
"efficient",137
"desperate",137
"fundamental",137
"capable",137
"saudi",137
"jail",137
"campaign-finance",137
"cross",137
"donald",137
"border",137
"unique",137
"sensitive",137
"marked",136
"carefully",136
"tactics",136
"keyes",136
"winner",136
"drew",136
"visual",136
"relevant",136
"rumors",136
"fallen",136
"slobodan",136
"ridiculous",136
"understood",136
"opponent",136
"billions",136
"alcohol",136
"diary",136
"fray",136
"australia",136
"carvell",136
"carrying",135
"virtue",135
"snow",135
"journalistic",135
"emergency",135
"hidden",135
"promote",135
"saved",135
"file",135
"missiles",135
"oval",135
"employers",135
"plausible",135
"royal",135
"treasury",135
"cigarette",135
"anonymous",134
"ourselves",134
"h",134
"upcoming",134
"protests",134
"beijing",134
"gene",134
"attractive",134
"israel's",134
"device",134
"waste",134
"noticed",134
"supports",134
"formal",134
"bottle",134
"path",134
"competitive",134
"novelist",134
"appeals",134
"constant",134
"barry",134
"britain's",134
"foster",134
"stanley",133
"eliminate",133
"explicit",133
"ties",133
"ethics",133
"divided",133
"300",133
"healthy",133
"predict",133
"consistent",133
"mistakes",133
"rain",133
"prior",133
"ticket",133
"covering",133
"deserve",133
