"","x"
"identify",3217
"exist",3212
"reduction",3206
"magazine",3205
"championship",3204
"coast",3203
"overseas",3202
"row",3202
"clubs",3202
"customer",3200
"links",3199
"teams",3199
"offence",3198
"dec",3198
"contained",3198
"worst",3197
"ordered",3196
"secret",3196
"herself",3195
"currency",3195
"fundamental",3190
"wine",3190
"long-term",3182
"description",3182
"specialist",3181
"involving",3181
"funding",3177
"volume",3176
"maximum",3175
"request",3175
"w",3175
"sept",3175
"ruling",3171
"defeat",3170
"desire",3169
"border",3166
"trip",3165
"establishment",3164
"similarly",3158
"faced",3157
"disease",3156
"significance",3156
"bbc",3155
"distinction",3153
"consequences",3153
"window",3152
"novel",3152
"enter",3150
"welsh",3147
"birth",3146
"corner",3142
"visited",3140
"rejected",3138
"voluntary",3137
"operating",3137
"accounting",3137
"hopes",3134
"enjoyed",3129
"federal",3129
"moreover",3126
"younger",3126
"fun",3124
"species",3123
"typical",3122
"organised",3121
"fields",3119
"virtually",3118
"socialist",3118
"pieces",3117
"amongst",3117
"rising",3113
"lies",3111
"fans",3106
"understood",3105
"seat",3105
"speaking",3104
"bid",3103
"russia",3102
"factory",3101
"dry",3094
"subsequent",3088
"1978",3082
"originally",3080
"hence",3080
"administrative",3079
"combined",3077
"mp",3073
"interview",3072
"clean",3072
"agencies",3070
"strongly",3070
"wealth",3070
"driver",3067
"cuts",3062
"l",3062
"theme",3061
"tory",3061
"aspect",3059
"sum",3057
"continues",3056
"sections",3054
"flight",3046
"streets",3046
"abroad",3045
"weapons",3045
"behalf",3043
"competitive",3042
"indian",3041
"card",3036
"buying",3035
"suddenly",3032
"statements",3029
"unlike",3028
"owners",3027
"rail",3025
"spot",3024
"turning",3023
"rugby",3021
"improvement",3019
"1976",3019
"structures",3015
"object",3014
"tests",3013
"chris",3012
"framework",3011
"pretty",3010
"memory",3009
"interpretation",3008
"opposite",3007
"yorkshire",3002
"champion",3000
"slow",2998
"h",2998
"upper",2998
"kinds",2994
"generation",2993
"involve",2991
"bound",2991
"bringing",2990
"somewhat",2990
"maintained",2989
"channel",2989
"stopped",2988
"author",2988
"unknown",2981
"businesses",2980
"candidate",2977
"vehicle",2976
"publication",2974
"stories",2974
"country's",2972
"1977",2970
"sight",2970
"linked",2968
"extensive",2967
"walking",2966
"minority",2966
"movements",2964
"vast",2964
"flying",2963
"comments",2963
"dramatic",2962
"recovery",2960
"regime",2958
"supreme",2957
"option",2957
"rare",2956
"steve",2952
"representative",2951
"represent",2951
"arrested",2951
"sitting",2951
"decade",2950
"signs",2949
"massive",2947
"entire",2946
"clothes",2945
"occurred",2942
"bus",2940
"duties",2939
"relating",2938
"marks",2933
"stress",2930
"nation",2927
"literary",2926
"unique",2922
"divided",2921
"pool",2920
"1970s",2920
"temporary",2920
"wages",2919
"asking",2917
"breach",2916
"argue",2912
"writers",2911
"partners",2909
"mike",2909
"brian",2907
"feb",2907
"path",2907
"empire",2906
"taylor",2905
"denied",2905
"walls",2904
"leg",2904
"flowers",2903
"agricultural",2902
"reader",2900
"capable",2896
"onto",2896
"threatened",2895
"considering",2891
"judgment",2891
"engine",2890
"al",2889
"drama",2889
"drink",2889
"votes",2889
"increases",2886
"emergency",2885
"andrew",2884
"patient",2880
"index",2879
"residents",2877
"operate",2874
"imposed",2873
"et",2873
"bear",2872
"lords",2872
"periods",2867
"spirit",2866
"earth",2866
"we've",2865
"1975",2863
"shareholders",2863
"abuse",2861
"convention",2860
"controlled",2860
"paying",2857
"hoped",2857
"expert",2854
"allowing",2848
"worker",2848
"retirement",2848
"atmosphere",2846
"reputation",2845
"via",2842
"combination",2841
"aug",2841
"artist",2838
"coach",2838
"inquiry",2837
"household",2837
"initiative",2836
"causes",2829
"skin",2827
"monday",2826
"company's",2822
"feelings",2820
"grow",2820
"constitutional",2820
"partnership",2816
"politicians",2816
"involves",2815
"premises",2815
"1974",2814
"selected",2812
"writer",2812
"concerns",2807
"positions",2807
"severe",2804
"identity",2801
"ancient",2799
"gained",2799
"pair",2799
"broke",2796
"graham",2796
"chancellor",2796
"constant",2795
"believes",2792
"paintings",2790
"spanish",2789
"occur",2788
"dance",2788
"rarely",2787
"arguments",2787
"expression",2786
"suffering",2785
"films",2785
"soft",2785
"tea",2785
"disabled",2784
"equivalent",2782
"guilty",2782
"consent",2781
"wage",2781
"helping",2779
"reaction",2779
"animal",2779
"sit",2779
"stages",2777
"wild",2776
"sample",2774
"thousand",2773
"80",2772
"alleged",2772
"assumed",2772
"invited",2770
"acquired",2768
"friday",2764
"doctors",2763
"score",2763
"pound",2758
"birds",2756
"wait",2755
"passing",2753
"users",2750
"scope",2749
"countryside",2749
"world's",2748
"comprehensive",2744
"victim",2742
"subsequently",2738
"agent",2738
"warned",2737
"williams",2737
"cricket",2736
"losses",2736
"attempted",2735
"70",2734
"seeing",2734
"autumn",2730
"gulf",2730
"bush",2729
"corporation",2727
"defendant",2727
"councils",2724
"contains",2723
"regularly",2720
"dispute",2720
"representation",2720
"motor",2717
"monetary",2717
"nice",2715
"recording",2707
"attacks",2707
"narrow",2707
"classic",2705
"promotion",2704
"recommended",2702
"citizens",2700
"protest",2698
"package",2698
"winner",2697
"languages",2696
"sounds",2696
"1,000",2693
"birmingham",2693
"situations",2692
"ownership",2691
"unfortunately",2690
"depends",2688
"agriculture",2686
"stations",2684
"attended",2683
"approval",2682
"valuable",2678
"silver",2678
"fellow",2677
"reflect",2676
"plenty",2673
"rapidly",2672
"conventional",2672
"fuel",2672
"inner",2672
"dinner",2672
"warning",2671
"maintenance",2671
"refer",2670
"producing",2670
"code",2669
"flow",2666
"ends",2665
"cast",2665
"outcome",2661
"explanation",2659
"assistant",2658
"delivery",2655
"remove",2654
"unusual",2651
"efficiency",2650
"injured",2645
"compensation",2644
"sites",2643
"500",2640
"tom",2640
"thanks",2638
"dropped",2638
"pain",2637
"leads",2637
"ring",2636
"occasions",2635
"incident",2634
"wilson",2634
"steel",2632
"frank",2628
"golf",2625
"90",2624
"maybe",2621
"you've",2620
"pages",2620
"wear",2619
"examine",2618
"journey",2618
"mill",2614
"reflected",2614
"quick",2614
"holder",2611
"warm",2610
"roads",2610
"jack",2606
"alliance",2605
"limits",2604
"expectations",2603
"hundreds",2601
"creating",2601
"efficient",2601
"personnel",2598
"religion",2597
"jim",2596
"specifically",2595
"sister",2595
"earnings",2595
"horses",2594
"describe",2593
"aimed",2592
"owned",2592
"eat",2591
"organizations",2590
"options",2590
"boat",2589
"willing",2588
"mixed",2587
"gloucester",2587
"centuries",2586
"falling",2585
"foundation",2584
"parish",2582
"diet",2577
"n",2576
"sharp",2575
"indicated",2575
"nineteenth",2575
"rent",2574
"drop",2571
"shift",2571
"soldiers",2566
"song",2563
"port",2563
"begun",2563
"vision",2561
"emerged",2560
"controls",2560
"location",2559
"concerning",2558
"contain",2555
"fifth",2554
"happens",2553
"facing",2551
"gardens",2548
"negative",2545
"assume",2544
"crowd",2544
"reforms",2544
"technique",2544
"registered",2539
"wednesday",2539
"passage",2538
"shortly",2537
"festival",2536
"intervention",2531
"possession",2530
"charity",2523
"1960s",2522
"notion",2522
"editor",2519
"achievement",2519
"plays",2518
"cambridge",2518
"characteristics",2518
"informed",2517
"cope",2516
"newspapers",2516
"finish",2516
"1973",2514
"friendly",2514
"iraq",2513
"skill",2508
"remarkable",2507
"35",2503
"kitchen",2502
"lane",2502
"attend",2501
"investors",2500
"applications",2498
"afford",2498
"expansion",2498
"enormous",2496
"guitar",2495
"tasks",2494
"badly",2493
"careful",2492
"managing",2491
"afterwards",2491
"escape",2490
"fears",2490
"objects",2489
"criteria",2487
"regions",2486
"surely",2485
"dependent",2485
"approaches",2480
"initially",2480
"economics",2479
"quiet",2478
"experts",2476
"split",2476
"beach",2475
"experiences",2475
"nearby",2473
"attached",2472
"poverty",2471
"loans",2469
"extreme",2469
"iron",2469
"taxes",2468
"acceptable",2467
"outstanding",2467
"draft",2465
"impression",2463
"directed",2462
"judges",2462
"washington",2462
"van",2461
"chair",2460
"consumption",2460
"category",2457
"residential",2457
"catholic",2455
"allows",2455
"sons",2453
"block",2453
"priority",2452
"widespread",2452
"dealt",2452
"emotional",2450
"bob",2450
"simon",2450
"suit",2448
"pop",2448
"beauty",2447
"heat",2447
"categories",2446
"adequate",2445
"pick",2445
"co",2445
"ill",2444
"agents",2444
"sleep",2443
"determine",2439
"calling",2439
"prisoners",2438
"musical",2438
"resolution",2436
"milk",2433
"mountain",2431
"keen",2430
"arranged",2429
"spoke",2429
"asia",2427
"fees",2427
"windows",2425
"hong",2423
"phone",2422
"discussions",2419
"interior",2418
"strange",2418
"employee",2418
"she's",2417
"promote",2415
"ban",2414
"tree",2414
"x",2414
"losing",2414
"command",2413
"restaurant",2412
"prize",2410
"scored",2410
"promised",2409
"taste",2409
"certificate",2406
"copies",2406
"lake",2406
"bills",2406
"missing",2405
"panel",2404
"dogs",2404
"requirement",2403
"moves",2402
"poll",2400
"theories",2399
"heavily",2397
"extension",2396
"tank",2395
"faces",2389
"listed",2388
"savings",2386
"store",2385
"grew",2380
"cook",2378
"statistics",2376
"sat",2376
"classical",2375
"supposed",2375
"formation",2373
"cutting",2371
"leisure",2370
"junior",2364
"ought",2363
"sugar",2362
"rome",2362
"essentially",2362
"trained",2358
"matches",2358
"territory",2357
"mps",2355
"45",2354
"contributions",2353
"thatcher",2351
"fruit",2350
"comfortable",2350
"judicial",2349
"die",2347
"wonderful",2347
"dismissed",2346
"racing",2346
"perspective",2345
"king's",2343
"vehicles",2342
"electricity",2342
"absolutely",2341
"fee",2341
"recognise",2341
"penalty",2340
"grown",2339
"stands",2339
"landscape",2338
"plain",2337
"inevitably",2337
"wonder",2336
"surprising",2336
"suppose",2335
"count",2335
"arise",2335
"consequence",2333
"islands",2333
"rain",2332
"introduce",2330
"taught",2328
"agreements",2328
"mention",2324
"guidance",2324
"dominant",2323
"screen",2323
"parent",2323
"supplies",2322
"surprise",2321
"replace",2320
"alongside",2320
"premier",2320
"norman",2319
"aids",2318
"solicitor",2315
"naturally",2315
"moscow",2313
"characters",2313
"settled",2312
"arab",2310
"accompanied",2308
"tennis",2308
"greek",2307
"bristol",2307
"pleasure",2304
"guarantee",2302
"collective",2302
"primarily",2300
"shopping",2299
"solicitors",2298
"mostly",2295
"profession",2295
"tim",2295
"critics",2291
"victims",2290
"register",2290
"mere",2286
"concluded",2283
"comparison",2283
"300",2282
"numerous",2282
"philosophy",2282
"indicate",2281
"lie",2281
"elizabeth",2281
"closer",2277
"anyway",2277
"dear",2276
"1970",2276
"occasionally",2276
"genuine",2276
"realise",2275
"bishop",2272
"coalition",2270
"fewer",2269
"lewis",2268
"treasury",2267
"conservation",2267
"prospect",2266
"articles",2265
"faith",2265
"machines",2265
"deaf",2265
"bright",2264
"starts",2262
"dream",2261
"conducted",2261
"mortgage",2258
"participation",2258
"resistance",2257
"israel",2255
"boss",2255
"unemployed",2253
"receiving",2252
"depend",2252
"plaintiff",2252
"rapid",2251
"oh",2250
"wearing",2249
"arrival",2247
"medium",2247
"intellectual",2247
"committees",2247
"successfully",2245
"permission",2243
"travelling",2242
"telling",2242
"export",2239
"restricted",2238
"taxation",2236
"busy",2235
"duke",2235
"1972",2235
"suffer",2235
"anne",2233
"newcastle",2233
"treat",2231
"founded",2231
"thirty",2229
"represents",2228
"publishing",2227
"pollution",2227
"sees",2226
"kong",2224
"visits",2223
"observed",2223
"extend",2222
"guests",2222
"intelligence",2221
"princess",2217
"transferred",2217
"raising",2215
"cards",2215
"cheap",2212
"twelve",2212
"struck",2211
"designs",2211
"sentences",2208
"fail",2207
"greatly",2206
"songs",2206
"mothers",2206
"impressive",2206
"golden",2206
"camp",2205
"preparation",2205
"pub",2203
"pace",2203
"satisfied",2202
"philip",2201
"tough",2200
"fishing",2200
"forget",2199
"reply",2198
"prefer",2198
"theoretical",2197
"tiny",2195
"qualified",2193
"gradually",2193
"map",2191
"bay",2191
"stephen",2190
"responsibilities",2189
"properties",2188
"awareness",2187
"dominated",2187
"serving",2186
"stolen",2186
"attacked",2181
"gap",2180
"legs",2180
"pleased",2179
"lift",2179
"buyer",2176
"occupied",2171
"villages",2167
"phase",2167
"soil",2167
"lunch",2166
"global",2164
"fitted",2163
"americans",2163
"tape",2161
"unity",2160
"offences",2160
"breakfast",2159
"adults",2157
"sheet",2156
"catch",2155
"walked",2155
"watching",2155
"ulster",2154
"metal",2154
"returning",2153
"le",2153
"visual",2153
"assumption",2153
"supplied",2152
"bomb",2151
"gen",2151
"arrangement",2149
"squad",2149
"restrictions",2149
"1971",2148
"brothers",2148
"chances",2145
"filled",2144
"furniture",2144
"injuries",2143
"summit",2143
"affair",2142
"missed",2141
"strategic",2141
"pilot",2140
"answers",2140
"item",2139
"significantly",2138
"begins",2137
"tonight",2137
"roles",2136
"margaret",2135
"wishes",2134
"imagine",2134
"resulted",2133
"contrary",2133
"arm",2131
"slowly",2129
"photographs",2129
"paint",2129
"varied",2126
"survive",2124
"tendency",2122
"launch",2122
"1968",2120
"conversation",2120
"performed",2118
"images",2117
"today's",2117
"delay",2115
"precisely",2114
"linguistic",2113
"falls",2112
"exciting",2111
"fallen",2109
"presentation",2109
"damages",2109
"they've",2108
"perform",2106
"latin",2106
"what's",2106
"ward",2104
"core",2104
"bath",2103
"ad",2103
"o",2102
"illness",2102
"confident",2099
"lots",2098
"software",2098
"neck",2097
"applies",2096
"exception",2096
"deficit",2095
"helps",2094
"communications",2092
"iv",2088
"height",2088
"destroyed",2088
"yards",2088
"coffee",2086
"picked",2086
"one's",2085
"revolutionary",2084
"covering",2083
"advantages",2083
"doors",2082
"discourse",2082
"poetry",2081
"kent",2080
"regulation",2080
"vary",2078
"employer",2076
"awarded",2076
"firmly",2075
"absolute",2075
"sensitive",2074
"healthy",2073
"colleges",2073
"mile",2073
"tenant",2072
"crew",2070
"shock",2069
"ken",2069
"grey",2066
"bond",2066
"stars",2064
"universities",2064
"steam",2064
"fill",2063
"hospitals",2062
"thursday",2061
"tells",2060
"respond",2058
"awards",2058
"distinct",2057
"ultimately",2055
"findings",2055
"fly",2055
"capitalist",2055
"illustrated",2054
"realised",2051
"collected",2050
"visiting",2049
"pull",2049
"vat",2049
"supporting",2048
"reducing",2048
"ethnic",2046
"reporting",2046
"zealand",2045
"encouraging",2044
"retired",2044
"lee",2044
"perfectly",2043
"ages",2039
"pacific",2039
"headquarters",2038
"prepare",2038
"drew",2038
"mail",2038
"informal",2037
"stable",2037
"quoted",2036
"strategies",2036
"conservatives",2036
"returns",2035
"durham",2035
"causing",2034
"false",2034
"reasonably",2032
"delivered",2032
"nobody",2030
"rival",2028
"phrase",2027
"complaints",2027
"undertaken",2026
"wing",2023
"charter",2022
"writes",2020
"attracted",2019
"pitch",2019
"scott",2019
"constantly",2018
"presidential",2017
"tickets",2016
"turns",2016
"neighbours",2016
"roof",2016
"nursing",2015
"ourselves",2015
"exports",2015
"resulting",2014
"historic",2013
"tended",2013
"tension",2013
"studied",2011
"aside",2009
"electoral",2008
"medieval",2007
"branches",2007
"abandoned",2005
"canada",2004
"examined",2004
"voted",2004
"roll",2002
"determination",1998
"select",1998
"fat",1998
"johnson",1995
"brings",1995
"pulled",1994
"worried",1992
"lawyers",1992
"acceptance",1991
"finds",1991
"implementation",1990
"reserve",1989
"manage",1988
"promise",1988
"consumers",1987
"completion",1984
"killing",1983
"tone",1982
"extraordinary",1981
"personality",1980
"repeated",1979
"exists",1978
"expense",1976
